Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      22/894         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [146]
                0.00    0.00     872/894         std::vector<int, std::allocator<int> >::rend() [67]
[63]     0.0    0.00    0.00     894         std::vector<int, std::allocator<int> >::begin() [63]
                0.00    0.00     894/2659        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [31]
-----------------------------------------------
                0.00    0.00      30/873         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [132]
                0.00    0.00     123/873         Graph::get_out_degree(int) const [101]
                0.00    0.00     720/873         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [97]
[64]     0.0    0.00    0.00     873         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [64]
-----------------------------------------------
                0.00    0.00       1/873         std::vector<int, std::allocator<int> >::rbegin() [225]
                0.00    0.00     872/873         std::vector<int, std::allocator<int> >::rend() [67]
[65]     0.0    0.00    0.00     873         std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [65]
-----------------------------------------------
                0.00    0.00     872/872         bool std::operator==<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&) [68]
[66]     0.0    0.00    0.00     872         bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [66]
                0.00    0.00    1744/1832        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [43]
-----------------------------------------------
                0.00    0.00     872/872         Graph::findEulerCircuit() [210]
[67]     0.0    0.00    0.00     872         std::vector<int, std::allocator<int> >::rend() [67]
                0.00    0.00     872/894         std::vector<int, std::allocator<int> >::begin() [63]
                0.00    0.00     872/873         std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [65]
-----------------------------------------------
                0.00    0.00     872/872         bool std::operator!=<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&) [69]
[68]     0.0    0.00    0.00     872         bool std::operator==<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&) [68]
                0.00    0.00    1744/1744        std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::base() const [46]
                0.00    0.00     872/872         bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [66]
-----------------------------------------------
                0.00    0.00     872/872         Graph::findEulerCircuit() [210]
[69]     0.0    0.00    0.00     872         bool std::operator!=<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&) [69]
                0.00    0.00     872/872         bool std::operator==<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&) [68]
-----------------------------------------------
                0.00    0.00     871/871         std::vector<int, std::allocator<int> >::back() [73]
[70]     0.0    0.00    0.00     871         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [70]
                0.00    0.00     871/2659        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [31]
-----------------------------------------------
                0.00    0.00     871/871         Graph::findEulerCircuit() [210]
[71]     0.0    0.00    0.00     871         std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::operator*() const [71]
                0.00    0.00     871/1742        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [47]
                0.00    0.00     871/1742        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [49]
-----------------------------------------------
                0.00    0.00     871/871         Graph::findEulerCircuit() [210]
[72]     0.0    0.00    0.00     871         std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::operator++() [72]
                0.00    0.00     871/1742        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [47]
-----------------------------------------------
                0.00    0.00     871/871         Graph::findEulerCircuit() [210]
[73]     0.0    0.00    0.00     871         std::vector<int, std::allocator<int> >::back() [73]
                0.00    0.00     871/894         std::vector<int, std::allocator<int> >::end() [62]
                0.00    0.00     871/871         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [70]
                0.00    0.00     871/1742        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [49]
-----------------------------------------------
                0.00    0.00     871/871         Graph::findEulerCircuit() [210]
[74]     0.0    0.00    0.00     871         std::vector<int, std::allocator<int> >::pop_back() [74]
-----------------------------------------------
                0.00    0.00     870/870         generateRandomGraph(int, int, int, bool) [209]
[75]     0.0    0.00    0.00     870         Graph::addEdge(int, int, int) [75]
                0.00    0.00     870/9524        Graph::isEdgeConnected(int, int) const [22]
                0.00    0.00     870/4351        std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [25]
                0.00    0.00     870/870         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [76]
                0.00    0.00     870/870         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [79]
-----------------------------------------------
                0.00    0.00     870/870         Graph::addEdge(int, int, int) [75]
[76]     0.0    0.00    0.00     870         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [76]
                0.00    0.00    1740/1740        int& std::forward<int&>(std::remove_reference<int&>::type&) [59]
-----------------------------------------------
                0.00    0.00     870/870         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [79]
[77]     0.0    0.00    0.00     870         std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<std::pair<int, int> >(std::pair<int, int>&&) [77]
                0.00    0.00    2250/4650        std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [23]
                0.00    0.00     870/1740        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back() [58]
                0.00    0.00     690/4472        operator new(unsigned long, void*) [24]
                0.00    0.00     180/1920        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [32]
                0.00    0.00     180/180         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [98]
-----------------------------------------------
                0.00    0.00     870/870         Graph::findEulerCircuit() [210]
[78]     0.0    0.00    0.00     870         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back() [78]
-----------------------------------------------
                0.00    0.00     870/870         Graph::addEdge(int, int, int) [75]
[79]     0.0    0.00    0.00     870         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [79]
                0.00    0.00     870/1800        std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [45]
                0.00    0.00     870/870         std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<std::pair<int, int> >(std::pair<int, int>&&) [77]
-----------------------------------------------
                0.00    0.00     870/870         std::pair<int, int>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [136]
